3000904821,0,3368817521,2575917073,2786057134,1786388165,1842802093,3062007217,2602721757,3294290714,1064866272,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,295200,0,294912,697591155,148901,0
3000904821,1,3368817521,2575917073,2786057134,1786388165,1842802093,3062007217,2602721757,3294290714,1064866272,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,150225,144975,149937,3609948027,123393,0
2978731252,0,3210040374,1786656416,1763136980,2734862336,969805881,2813775167,272939865,2272103953,2448388555,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,-540,-540,294912,295200,0,294912,3475060198,150721,0
2978731252,1,3210040374,1786656416,1763136980,2734862336,969805881,2813775167,272939865,2272103953,2448388555,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,151056,144144,150768,1989489716,133207,0
1251417355,0,2524960992,1206436103,29910282,2438465501,3305745193,3058180891,3013732016,3547267630,2812845716,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,-540,-540,294912,295200,0,294912,1375583557,156371,0
1251417355,1,2524960992,1206436103,29910282,2438465501,3305745193,3058180891,3013732016,3547267630,2812845716,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149864,145336,149576,1400625688,141970,0
1328975422,0,652494815,3390327106,333529798,3095038186,568078709,3789298195,434217649,207694067,4082502483,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,-540,-540,294912,295200,0,294912,550009223,147298,0
1328975422,1,652494815,3390327106,333529798,3095038186,568078709,3789298195,434217649,207694067,4082502483,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149759,145441,149471,3432426139,131689,0
3137863517,0,1816672102,2990957006,9316039,268566978,3025797238,3532286503,1344599433,2516423399,1730683520,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,-540,-540,294912,295200,0,294912,3153944444,152128,0
3137863517,1,1816672102,2990957006,9316039,268566978,3025797238,3532286503,1344599433,2516423399,1730683520,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,150038,145162,149750,4209623369,137670,0
1058327683,0,233204666,3340885344,1827669767,3113116929,1934473093,2120076323,3344672939,1658159021,1921161469,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,-540,-540,294912,295200,0,294912,1005980510,148057,0
