1085591503,1,8,3625659871,2560133289,2656737468,2499091440,424666860,712687393,3205446495,1436010004,2558322562,4294967130,22525157,28515,36864,4294967098,8637,28227
1085591503,1,9,283143792,3560210268,4012890108,1338190655,977263627,4165033978,268312895,2540592085,3787461827,4294967050,44812955,54873,73728,4294967014,19143,54585
1085591503,1,10,2952302031,3232759514,4275744764,4286110415,3369074687,4223319800,4009593566,2291138042,4286578685,4294966810,88861178,91608,147456,4294966756,56136,91320
1085591503,1,11,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,4294966756,176446289,149583,294912,4294966756,145617,149295
3553675765,0,0,2029365987,572779096,2816724310,2020960058,609123862,1525457539,633921166,649498451,1088732048,42,175682,288,0,42,0,0
3553675765,0,1,1975810423,356344873,3535203351,1022973527,1991230801,1100672705,2692436528,3220422087,1274530850,4294967268,352514,576,288,4294967252,0,288
3553675765,0,2,1871141585,1089438095,198152147,2380911838,473915559,2511298528,1917299853,2096167366,230541319,4294967240,529346,864,576,4294967222,0,576
3553675765,0,3,248211071,1152596610,746298312,2269961974,3096395782,533441867,278779460,3447664275,3774801555,4294967248,883010,1440,1152,4294967220,0,1152
3553675765,0,4,4242602125,2696838805,2127670524,2155496849,1868101933,259377622,85985058,1180694711,3925998060,4294967196,1590338,2592,2304,4294967180,0,2304
3553675765,0,5,2088366863,3889488476,4140476242,1163034957,109044146,2089854461,505819878,1965876670,3140287675,4294967248,3004994,4896,4608,4294967160,0,4608
3553675765,0,6,3192435741,683654426,3039167458,3191536176,2763128735,3825424256,1044786480,1968220925,3429070126,4294967216,5834306,9504,9216,4294967160,0,9216
3553675765,0,7,2806029588,3548366715,2225772360,27321520,1394995728,3290901915,2155442024,2433098221,1543659458,4294967236,11492930,18720,18432,4294967160,0,18432
3553675765,0,8,319337061,421467267,1178284899,1206166977,3484480062,3872866309,3078432451,119629791,2712801639,4294967206,22810178,37152,36864,4294967158,0,36864
3553675765,0,9,1293558079,1191886173,2010468405,3833658624,888670175,2021177394,2421162672,2540788693,4227755913,4294967156,45444674,74016,73728,4294967064,0,73728
3553675765,0,10,1343189680,659554597,19222531,468272,925892608,4538375,285386016,2002813461,16777346,4294966812,90713666,147744,147456,4294966762,0,147456
3553675765,0,11,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,4294966756,181251650,295200,294912,4294966756,0,294912
3553675765,1,0,2029365987,572779096,2816724310,2020960058,609123862,1525457539,633921166,649498451,1088732048,42,175682,288,0,42,0,0
3553675765,1,1,1975810423,356344873,3535203351,1022973527,1991230801,1100672705,2692436528,3220422087,1274530850,4294967268,352514,576,288,4294967252,0,288
3553675765,1,2,1206833937,656811923,1590802453,349876414,3487290368,1127921615,295555761,2995747137,3480661667,4294967264,527663,813,576,4294967240,51,525
3553675765,1,3,2901734125,2858253225,3297027526,1075200414,2528324217,1274657611,3421302649,2493249318,2482552963,4294967254,877037,1259,1152,4294967170,181,971
3553675765,1,4,3203166932,321909053,775465085,4152920786,4283670059,2290396173,2533555294,3206161298,182594063,4294967192,1575851,2153,2304,4294967156,439,1865
3553675765,1,5,353339703,1604196188,109026841,520412039,4172221390,2939788990,3908951996,2923957753,4227336253,4294967130,2970773,3859,4608,4294967116,1037,3571
3553675765,1,6,1877843313,3375298951,3300535786,1608055759,3209576396,2109279771,2357054831,2408111048,2300337295,4294967152,5763026,7344,9216,4294967102,2160,7056
3553675765,1,7,399461493,975621563,2310679755,1048279358,3678535292,2143272953,2558458524,544111267,1090797306,4294967140,11347730,14320,18432,4294967102,4400,14032
3553675765,1,8,361329207,1360249061,3780488160,2397535431,3204047327,3888729574,939107820,4202781625,783042609,4294967154,22517633,28287,36864,4294967050,8865,27999
3553675765,1,9,2950204875,3366944458,2093592176,4294499663,3359899647,4223498232,4092980422,4140826070,4228095997,4294966966,44799656,54470,73728,4294966946,19546,54182
3553675765,1,10,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,4294966756,88885037,92331,147456,4294966756,55413,92043
3553675765,1,11,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,4294966756,176467277,150219,294912,4294966756,144981,149931
3064319432,0,0,2012543382,802544355,33870983,2771874278,2957300435,3150902860,281917222,1115895669,1202448979,4294967272,175682,288,0,4294967272,0,0
3064319432,0,1,2172009583,1001936138,4044987465,131259251,1741912571,2731880110,2732658754,3364960787,317631314,4294967250,352514,576,288,4294967238,0,288
3064319432,0,2,3060650755,1823478588,2682049201,2321122879,2994769856,1158829447,3778948035,2668782618,1225986020,4294967256,529346,864,576,4294967222,0,576
3064319432,0,3,25224150,3908478445,3248545951,3704194492,554582839,3174723623,2054983967,3429953967,4265145756,4294967244,883010,1440,1152,4294967220,0,1152
3064319432,0,4,2862845019,1142063879,1405227423,1942021073,844704751,913850643,2684071132,2097129242,2097577454,4294967230,1590338,2592,2304,4294967204,0,2304
